PersonID,Skills
4f7c0dc2-3ec9-4877-b41f-070a006aa684,"['Data Science', 'R', 'CSS', 'HTML']"
8a4c062b-ab4f-4ee3-81ff-995fa1659c9b,"['R', 'CSS', 'HTML', 'JavaScript', 'C++']"
22a7ad1d-894e-4611-9e15-28b24151f431,"['Java', 'Python', 'SQL']"
a46d9667-f239-4d1b-9cbf-e6a122f30204,"['C++', 'JavaScript', 'HTML', 'Machine Learning', 'CSS']"
ad8c5d8b-fc0d-4a6a-8f29-ecfef2c8d8cf,['SQL']
a290c1f7-73ad-4de9-84c0-5d53ceb889a5,"['JavaScript', 'C++', 'Data Science', 'R', 'SQL']"
79a296db-8b87-43d6-ace5-789ccd84e488,"['Data Science', 'Machine Learning', 'CSS', 'HTML']"
411fce16-163a-49c2-8bc8-e32ef5bfa8b9,"['C++', 'HTML', 'JavaScript', 'R']"
c5685519-e81a-441a-8ce2-ab5aa04f6e32,"['SQL', 'JavaScript', 'Data Science', 'C++']"
57ae5c72-235f-4d53-9b37-10a1b86bee52,"['Machine Learning', 'CSS', 'Python', 'HTML']"
0096fc5d-6352-4949-a690-343e41c9b401,"['C++', 'Python', 'R']"
02991955-45f5-4bed-936c-ff93e6ce3866,"['Machine Learning', 'HTML', 'R', 'CSS', 'Python']"
5cf132e9-9b24-4b49-9376-a299489f1273,"['Data Science', 'JavaScript']"
b9f79bb2-3b6a-4fc2-9490-bf1739403025,"['CSS', 'Java', 'Python', 'JavaScript']"
47ac8946-73ff-4f32-a602-f251fc6a4e98,"['JavaScript', 'C++']"
36081766-0abf-4547-84ef-2e3edf78410f,['Python']
ebf7e1b8-aeeb-4c3e-ad21-e664ee73cf86,"['Python', 'R', 'C++', 'Machine Learning', 'Data Science']"
f8368ff8-30f5-49b6-ba7a-9f4ba8c9b507,"['Python', 'HTML', 'JavaScript', 'SQL', 'R']"
69c08a53-7ce3-450a-a8c2-493306dcf915,['HTML']
7471e407-d66e-475f-a93d-0c0b6e8d02d4,"['Java', 'Data Science', 'HTML', 'CSS', 'R']"
48d8ddfc-ed2d-4856-8d5f-611dbd0384ac,"['HTML', 'SQL', 'C++', 'Python', 'R']"
c6fbaad2-7102-4269-9e85-8a87f14be5da,['SQL']
d5c8db93-176e-411b-9d33-5373db334b10,"['Python', 'Data Science', 'Java']"
00ca8bdc-84e9-414b-bf30-4d9ad1f1b06b,"['HTML', 'CSS', 'R', 'Java', 'C++']"
a546fd92-1f57-46ec-b9c1-aa7eec60667a,['Java']
8bcbbd45-d416-4379-af2e-2c5904a5ac5d,"['SQL', 'Python', 'HTML', 'Java', 'R']"
875927c5-17ab-4d67-8811-9e08afd5b9bd,['JavaScript']
e50d0532-fbac-4355-b70e-544ca579f450,"['C++', 'SQL', 'Machine Learning', 'JavaScript']"
04ecf699-d3b3-49d0-ac5a-28d1ab194ee9,"['CSS', 'Machine Learning', 'R']"
ebac969a-cfd3-433a-9773-9d7f8b7fbec7,"['JavaScript', 'Java', 'R']"
f3b6e2a6-f2f1-4c61-9aa9-5ffa4de13523,"['JavaScript', 'Java']"
320b3280-6535-4f6b-8df6-7e7745515e25,"['Data Science', 'C++']"
bc5894b9-3ea8-4ebf-aba1-ad1c50dfeadc,"['SQL', 'Machine Learning', 'HTML', 'Data Science', 'JavaScript']"
7aa55f55-6eb9-4d50-b080-d7d4ac71dcbf,"['C++', 'R']"
ce2f5130-8d08-4ee4-a059-d0584909dbd2,"['JavaScript', 'Python', 'R', 'Machine Learning', 'CSS']"
108c2943-2dd0-4463-8751-f70db1ddd314,"['JavaScript', 'CSS', 'Machine Learning', 'SQL']"
7203a604-f9b8-4f62-a5b6-44c976f3d9d0,"['Machine Learning', 'C++', 'HTML']"
fb3a01b4-660e-4a39-93af-f73496087f8c,['R']
476ee3b8-6266-4053-9be3-22c8fc0ad760,['Machine Learning']
cddb3ad7-0e72-4025-a5ac-5a9980d64d91,"['Data Science', 'R']"
1635b18a-b9bf-4cd3-84b3-978b7fe2cb05,"['HTML', 'C++', 'R', 'Java', 'JavaScript']"
c1f6c462-80c3-450e-a03e-fb1aae45d16e,['Java']
5bd61600-bfe7-422c-beec-5d8d344625e8,['R']
5c863aa9-f6b2-4ad7-adb0-7567efdbef50,"['CSS', 'Java', 'JavaScript', 'Data Science', 'Python']"
9c48020f-3c81-4bc2-b2b1-e7c21c6c114f,['Python']
7fe87d4c-c775-46c7-bc82-396307519f8a,"['SQL', 'Machine Learning']"
27ec3da0-dbd8-40ee-a579-4c7dcfa3a645,"['Machine Learning', 'Java', 'SQL']"
f090eac3-9470-4077-b80d-fa0f2be4d98b,"['C++', 'CSS', 'JavaScript']"
c3feec07-ce7f-4f88-8e85-ed2f951a973a,"['Machine Learning', 'Java']"
eb147d48-f4d0-4323-9c5c-eaf257bb87d1,"['Python', 'HTML']"
3db789e5-a5b3-4b10-b659-ef3de7b91d51,"['HTML', 'C++', 'SQL', 'CSS']"
341f28a1-f9cd-4b9b-921f-9a46177a4671,"['Data Science', 'SQL']"
52319e1f-1b75-41d8-bd87-6cb7c4b57d28,"['Data Science', 'CSS', 'Python', 'JavaScript']"
4512d9e5-da36-4c18-a3ed-4bae302cd0c8,"['HTML', 'Machine Learning', 'CSS', 'Python']"
a1ea337c-a62d-44af-9535-36a367d33ea2,"['Java', 'C++']"
9bcc9532-77e4-4e19-ad34-684ac44010dd,['HTML']
ad8c6848-4811-491c-bacf-1f634bf35d70,['SQL']
2e7c9ae3-8056-47dd-bdd7-7faa28aa4d42,"['Machine Learning', 'C++', 'Python', 'JavaScript']"
699b2e3f-12e9-46f9-8eda-e8595b976698,"['HTML', 'R', 'C++', 'Data Science', 'SQL']"
f4aaa218-b881-4e1c-906e-ae00bd6f1efc,"['Java', 'CSS']"
e3ed95e0-a317-4846-93ea-64ea3f63c038,"['CSS', 'Machine Learning']"
570813f6-0c6e-433a-9429-8014e2bdf6f8,"['Machine Learning', 'C++', 'CSS', 'R']"
e2625a44-c955-4b0a-9a7e-145b3dc853ab,"['CSS', 'C++', 'Machine Learning', 'HTML', 'JavaScript']"
1194e7f4-95a9-4759-a488-6671141e0d04,"['Data Science', 'Python', 'HTML', 'Machine Learning']"
95aa64e1-2613-413c-b8cf-4ba3c570863e,['Machine Learning']
b8a0c681-d6e8-4cfc-93db-6152b58578fa,"['Data Science', 'Machine Learning']"
6c6295f1-172e-4294-8a4e-dedda746b381,['C++']
f5c8e8b9-5e28-4364-a51e-e3106dc3ca16,"['Java', 'CSS']"
d6855a19-3b05-45bc-a5e2-9eb8d842d5b7,['Data Science']
8bee3439-ab29-4df8-8286-a4771a13be30,"['Data Science', 'CSS', 'SQL', 'Java', 'Machine Learning']"
360c8280-99c8-4fa1-a574-7f26df0ee13c,"['C++', 'JavaScript', 'R', 'HTML']"
d7b2d97a-82a8-44bb-b124-b90e21243342,"['Machine Learning', 'Java', 'HTML', 'R']"
c65276e7-f96f-4ba2-a3d6-355246e268aa,"['Java', 'CSS', 'SQL', 'HTML', 'C++']"
53287e17-571e-444a-8e13-4b85828d5461,"['Machine Learning', 'HTML', 'CSS']"
06510cf8-c72f-492f-8801-633a9b044831,['CSS']
caefde0a-2294-43f2-8750-a112444a500f,"['JavaScript', 'R']"
b0fed1bc-f78a-471a-8ec9-a4790fefe096,"['CSS', 'Java']"
de74dff0-5ed6-46d5-8d87-1beddb81127a,"['C++', 'CSS', 'JavaScript']"
a6c2ea6b-03c8-4308-b814-34d2ec071d4f,"['CSS', 'JavaScript', 'Python', 'Machine Learning']"
092d9183-a542-4e54-a2ed-48d3f9e7553b,['CSS']
2f1e5055-0e0c-4779-8bd9-cf9dd06bbcf6,"['Java', 'Python', 'CSS', 'C++']"
e6fd5a86-a122-4a65-9726-97e0ce6f78ec,"['SQL', 'CSS', 'Java', 'Python', 'JavaScript']"
71133369-79d9-4f18-a943-9d9dd6d619a5,"['R', 'CSS', 'SQL']"
18d79e23-d18f-4e6d-a50b-089089555a17,"['HTML', 'C++']"
183157b7-4ec4-4129-8aa2-b4a105689bd8,"['Data Science', 'JavaScript']"
d5db361a-52d7-42dd-90e9-884c876f05cb,['Java']
6163d6a9-6057-43dc-a88d-b7e6c43d2e4d,['Machine Learning']
80757993-5379-44b4-98f0-e265d0b9f94c,"['R', 'Data Science', 'Java', 'SQL', 'C++']"
7d11b9fc-af45-4233-9e9b-336cd68f2b79,"['SQL', 'Java', 'R', 'Data Science', 'Machine Learning']"
3b29d00d-a64b-4e35-9792-c039b52fc350,"['Java', 'SQL', 'HTML', 'Python']"
aff6b682-11cc-47d2-8f03-0bbeda989dda,"['Python', 'R', 'Machine Learning']"
15b4394c-b71e-4e3e-9b27-f7e57e50ece5,['Java']
feef1902-f27b-40e9-a83a-b8316b1bb83d,"['SQL', 'Python', 'R', 'Java', 'CSS']"
e5749d3c-95ec-44d1-b48c-f2615fd6ad62,"['Java', 'CSS', 'Python', 'C++', 'Machine Learning']"
15c32265-a750-41e5-a9f7-c6512abf7100,"['C++', 'SQL', 'Java']"
6168d14c-f0bb-491f-be6d-17d3db8e176e,"['JavaScript', 'Machine Learning', 'Java']"
fc36d35a-b751-41ef-9130-1998d4c5fd1c,['JavaScript']
462207e5-c081-4691-b72f-861aef0c6ba6,"['Machine Learning', 'Python', 'C++', 'R']"
41b70cea-8486-4e23-8f69-42685b20b42d,['HTML']
26eb2b74-88d1-4e20-bc84-23efbe672c55,"['HTML', 'SQL', 'Python', 'Data Science', 'Java']"
500db56c-dd6f-49ba-aeb6-2d513fb14106,"['R', 'Data Science']"
6e26824e-eb5c-40e1-bd08-742ce14afbda,"['Java', 'Machine Learning', 'CSS', 'Python', 'R']"
71db6058-8d74-4792-b6db-03d0ad3ca906,"['Machine Learning', 'JavaScript', 'Python', 'C++']"
1ec9761e-681e-4af3-896f-330f2e91c2f7,"['HTML', 'CSS', 'Data Science', 'Java']"
fe2847b2-34d9-4834-8d04-3d2313824a5a,"['SQL', 'HTML', 'C++']"
0ac6e1dd-7254-4ceb-9950-63cd66969f73,"['C++', 'Java', 'SQL', 'R', 'CSS']"
b293e84e-95a0-42ba-ad24-2492f7a52976,['HTML']
f5f11244-8068-4c87-b332-2bd58d34e432,"['Java', 'Data Science', 'JavaScript', 'Machine Learning']"
49266ee6-f749-41a2-97d8-7a8e98edd1ba,"['CSS', 'Java', 'SQL', 'Machine Learning']"
481da8ef-9f41-442a-a585-e6618a10fc6b,"['Machine Learning', 'Python', 'Data Science', 'SQL']"
aa5e2626-cfb5-4e8e-bf1e-7ceba62531de,"['Data Science', 'R', 'Java', 'JavaScript']"
ff6a9dbe-156f-4560-8727-092c07dc72c1,"['Machine Learning', 'HTML', 'C++', 'Data Science', 'Java']"
3118369e-ebfc-41ad-8759-75812870587d,"['C++', 'Machine Learning']"
a8623900-a077-48c3-8c14-8cdff1200753,"['SQL', 'C++', 'CSS', 'JavaScript', 'Data Science']"
97e7a969-bc0e-48b2-bf2b-f9c5ed087316,"['R', 'Data Science', 'Java']"
efa5618b-d56e-4d56-87a6-524ecbc181fe,"['Python', 'JavaScript', 'HTML', 'CSS', 'Data Science']"
1f80ed38-6d17-4844-96d2-aeed6bab9963,"['HTML', 'SQL']"
77f36205-ebe4-4f94-9327-b97b0e46e669,['Python']
8f2c4a42-97a6-48b8-a37d-123c9f77280b,"['C++', 'HTML', 'Machine Learning', 'SQL']"
5ded0e41-248d-4b15-849a-faa41fc99cfc,"['HTML', 'Python', 'Java', 'CSS', 'Data Science']"
ce67f3aa-cc88-49ab-9e5f-627600655f29,"['R', 'C++', 'Machine Learning', 'CSS', 'Python']"
3851fa48-d99e-4b56-ac8d-75e261595731,"['R', 'JavaScript']"
ed40cfed-c947-4128-a020-b9695cfa8127,['Data Science']
c8cec7fa-e182-4426-b328-d20b52c74eb6,"['Java', 'Machine Learning', 'Data Science']"
6b9883d2-07b7-45c2-b6a0-d87bfa36e92c,"['HTML', 'CSS', 'Machine Learning', 'Data Science', 'Python']"
50ce9789-1f8e-49d8-b515-b8d9cf5b7958,"['CSS', 'HTML', 'R', 'SQL']"
f825c685-257d-4922-8a97-e12804aba2b9,"['CSS', 'C++', 'HTML', 'Machine Learning', 'Python']"
f7bcdf9a-5913-4aa1-aa71-f1312e952f1c,"['JavaScript', 'SQL']"
a0686e87-e37d-4925-98bb-42f46f0d8f66,"['CSS', 'JavaScript', 'Python', 'HTML', 'SQL']"
8ba5cab6-f684-43fe-a0cc-ebb1219d54ae,"['C++', 'SQL', 'Java']"
e2292b86-1ca7-4050-aa8a-f1e5db841045,"['JavaScript', 'Python']"
804e04bc-f986-4e8c-875e-5a0c42f21a72,"['Machine Learning', 'C++', 'HTML']"
be38ca0a-609f-411f-b891-3807900f5587,"['CSS', 'SQL', 'JavaScript', 'R']"
6a7a3b4e-aae9-4fdf-b4d1-45e3dc7c0921,['C++']
6499c32b-21d7-4966-b2fd-04a66e1eabf0,"['CSS', 'C++', 'Python']"
72eae4e1-1b63-4b86-a183-060bb78678d6,"['HTML', 'CSS', 'Python']"
ba08b870-8d3e-4f52-8376-0619373f9f62,"['Python', 'JavaScript', 'C++']"
ca4479ac-f694-4303-88cd-3975dbea485c,"['SQL', 'Java', 'Machine Learning', 'Data Science', 'R']"
3eb235cf-af93-497e-87c7-d865de34fd04,"['SQL', 'CSS', 'JavaScript', 'Python', 'Java']"
57beb75c-3d33-4191-a9c4-f52cb56f2348,"['Data Science', 'Java', 'SQL', 'Python', 'CSS']"
8e1a7965-2729-4b67-836f-77db6fad7759,"['SQL', 'C++', 'Java']"
5f5c7fc1-96a5-4e4e-9dab-c6cf995c2ef2,"['Java', 'R', 'Machine Learning', 'JavaScript']"
72311ad2-c701-4b51-9830-ada034c56097,"['Java', 'SQL', 'C++', 'CSS', 'Python']"
875691b2-5104-406c-880e-6aa92822614f,"['R', 'Machine Learning', 'CSS']"
60171aa7-0aba-41a6-8ca2-65b4b7946e3a,"['SQL', 'C++', 'HTML']"
92727dc8-1342-4b26-b126-ef6e5b8f3b42,"['Machine Learning', 'Data Science']"
338743f9-e28f-4dc0-8b69-8aa2d9fe3d72,"['C++', 'HTML', 'SQL', 'Data Science']"
3ec748e2-6771-4477-b47b-5d4c96a29401,"['HTML', 'SQL', 'C++', 'CSS', 'Data Science']"
1d2f8bbf-ed5a-400c-9fb8-96ca2608ee9f,"['SQL', 'C++', 'R', 'Data Science', 'HTML']"
bb356f3c-75d1-40fb-9870-d430e70204f4,['CSS']
a6f6294c-1390-4382-b01e-1c30a7b88340,"['JavaScript', 'CSS', 'R', 'Java', 'Python']"
988eacdd-76e7-47a8-b449-e431011142df,"['Data Science', 'JavaScript', 'SQL', 'Java', 'R']"
72dffba8-27dd-47fe-843b-1897a376a770,['R']
db154d9d-1583-4cf7-a5f3-64f9d26aa1dd,"['Data Science', 'Machine Learning', 'CSS', 'JavaScript']"
740c5581-2f56-4c82-9068-7d7d7adbf0fc,['Machine Learning']
338779e2-f142-4bf7-afbb-64deca209704,['JavaScript']
ac5b8f1d-2cd5-46fc-993b-05b1ed1093cc,"['CSS', 'C++', 'SQL', 'Data Science', 'Python']"
c7cb3908-5f1f-48f4-b5e3-38c8d8eb8456,"['Python', 'JavaScript', 'HTML', 'Data Science', 'R']"
4664efc5-bc7f-4c4b-9cb4-12f3705db522,['Python']
90d8a21b-52ca-4a22-864d-18d68eda71de,"['Python', 'R']"
f8ac0d54-74b8-4abf-98af-d962c3534e53,"['Python', 'CSS', 'C++']"
ac449e73-5806-4e50-ac6f-66187cb1e2f6,['CSS']
cc304db1-194e-48ef-acd5-1359cc8c5361,"['C++', 'SQL']"
d8937a0b-c8ba-4dac-a081-a59d5dc53d44,"['Data Science', 'C++', 'Java', 'SQL']"
b5f7ff91-550d-489a-9445-f6cb44a14280,"['C++', 'Data Science', 'HTML']"
7c882f34-bdd0-461e-9b47-a16334c2e87e,"['SQL', 'Java', 'CSS']"
8270b828-e17f-45c2-b5f2-96410eb396e1,['JavaScript']
2a16ec99-e8e3-43f9-97c6-1493139a6a6e,"['Data Science', 'C++', 'SQL', 'Python']"
d9509306-4da8-43ed-aec7-654a29aaa5e4,"['Machine Learning', 'Data Science', 'R', 'JavaScript']"
33f56fa7-35b5-49db-bb5a-bc41ac6f0695,"['JavaScript', 'Java']"
2a17b8b0-2628-4acd-8fbe-1edeae1c50bc,"['Python', 'JavaScript']"
cf9bab2c-d7d8-4d14-bf5e-86db3d58cad2,['Java']
f46fc901-8a62-4151-a482-f3efff9a1e9e,"['Machine Learning', 'CSS', 'HTML']"
29fd6e1f-5416-4a67-b5aa-d1279ffd7445,"['CSS', 'Python', 'C++', 'Java', 'R']"
806edeb6-1763-4af0-887b-5eea8986c692,['Python']
33db3b0e-27e5-4d74-b308-a1f192e28479,"['CSS', 'Python']"
72dd1a0a-7d54-4443-8099-f397be7a80f0,"['Java', 'CSS', 'Python']"
6c6f9f92-53b9-406b-b0bb-b1f385e92ec1,"['Machine Learning', 'CSS', 'R']"
627f694d-83a7-4b85-9fb1-b0bd434e2c84,"['SQL', 'Machine Learning', 'Python']"
89a50e5f-3b69-4359-811f-5f4621e58db3,"['Java', 'C++', 'Python', 'HTML', 'Data Science']"
26d480e7-7f2a-45eb-96bd-85358436f902,['Data Science']
fc0679e2-0bba-49c1-b921-e4594c547cc6,"['HTML', 'Data Science', 'CSS']"
7664110d-0336-44be-b267-eaedefa98c39,"['JavaScript', 'Machine Learning', 'CSS', 'Data Science']"
5ccf7d14-4ebd-495b-bfec-f4d9287c49dc,['Machine Learning']
fd1c61ee-0a82-4384-aed2-79868a2a444d,"['Data Science', 'Machine Learning']"
d039cf2a-d788-4907-977d-4dc2b0c89479,"['Machine Learning', 'C++', 'Data Science']"
eeb513b8-6d94-4cdf-a256-d6ad8a19d4e5,"['Data Science', 'Machine Learning']"
7d47f22a-c879-4bda-b94c-13b9a1a3952a,"['R', 'SQL', 'JavaScript', 'Data Science', 'Java']"
c4f826e2-7029-4cb2-a660-01f63e0c37eb,"['SQL', 'JavaScript']"
99fe9889-55d0-4847-b801-248ecbde142e,"['Java', 'SQL']"
6e0df9cc-4799-4dab-9316-66f3a08e9d53,"['R', 'JavaScript']"
39d1753c-724a-4d66-a2c7-5ea0f8d61449,['Data Science']
d6f75ede-d478-4107-88be-9ef7bbfb6747,"['R', 'SQL']"
8e82e4fe-ddcc-47f5-ac42-3719e47c93f4,"['Java', 'SQL', 'JavaScript']"
de63778a-ae1b-414a-a0f2-f736812f785c,"['CSS', 'C++', 'SQL', 'Python']"
6f94b781-fdfd-498c-b5b1-0f23ecea6a9e,"['C++', 'Machine Learning', 'Python', 'JavaScript', 'R']"
2fd087f9-694a-466b-89ce-b5b93b54131b,"['Data Science', 'Python', 'CSS', 'C++']"
02d9002f-260c-4caf-a432-51f77c429993,"['R', 'JavaScript']"
15e9ab0f-4185-4004-b3c1-d4bd53170cb2,"['Data Science', 'SQL', 'CSS']"
878e81c7-25c8-49e8-b723-cd6d9caa9343,['Java']
6c5b8266-f467-4ab0-bdb3-4cf99db236b8,"['R', 'Python', 'Data Science', 'Machine Learning', 'SQL']"
49dfbc40-4586-4f18-b3cb-c5be62acb09f,"['JavaScript', 'Python', 'Data Science', 'Machine Learning']"
d9e7dd04-d3d8-434f-9935-dbfeadd21a02,"['C++', 'HTML']"
d982c3f7-479e-4c4c-87f7-1eeb035673ab,['R']
76b7cb26-7821-4e6e-b836-7d247a72a809,"['Data Science', 'JavaScript', 'R', 'C++']"
0bb3a047-cc9c-4d55-aae2-2660c78da775,"['SQL', 'Machine Learning']"
e7632e28-0be9-4506-a48d-f0922c93e5d4,"['Data Science', 'CSS', 'JavaScript', 'HTML', 'Java']"
3348c90b-ff97-410e-975e-2845b50c0f1d,"['CSS', 'Java', 'SQL']"
cda5172c-9c47-492f-866c-c948d5f0c57d,['SQL']
69d19c51-2953-4412-a6f6-02f7dec8d2c1,"['R', 'Machine Learning', 'JavaScript']"
434d6a76-ba23-49d3-8619-baca6d8f53d8,"['C++', 'Python', 'Java']"
21edbe78-227d-4cf4-a38c-b644c924fe24,"['Java', 'C++', 'JavaScript', 'Python', 'SQL']"
80ddf30b-eb9e-43f8-97cb-3e90b3608700,"['Java', 'Machine Learning', 'CSS']"
9932c417-39d7-4a89-8046-ae3c4bba51f7,"['CSS', 'Java', 'Machine Learning', 'SQL']"
bf94828a-4a05-415e-8c3b-0ddc0e5d2a10,"['HTML', 'Python', 'JavaScript', 'R']"
d4762dcc-e740-41dc-bf22-498219e2af22,"['CSS', 'C++']"
6e62b7f4-22cf-499a-9081-323179b3c668,"['Python', 'HTML']"
b863e9ee-152d-482e-b70f-82025dde5731,['Java']
40595495-0ed8-42ba-b74c-09a428e16f59,"['HTML', 'Python', 'R']"
318af02f-efe6-40cc-a171-7670c3df7bf2,"['HTML', 'CSS', 'Java']"
fe178220-75be-4145-9335-f313454a7a27,"['Java', 'SQL', 'HTML', 'CSS']"
7bcfa295-5d22-4cf9-9f02-173a870921ca,"['SQL', 'Python', 'JavaScript', 'C++', 'CSS']"
aa34dbba-443b-4e2c-a80d-604ff593dd71,"['Machine Learning', 'JavaScript', 'C++']"
fff5bc2f-bb5b-490e-a785-c2c2fb92c532,"['Data Science', 'SQL', 'HTML']"
bb3c701b-6872-47dc-8c6e-e22449af20e9,['Data Science']
8b3579fc-5557-4be6-b078-7b80e8c6ee68,"['R', 'JavaScript', 'C++', 'Machine Learning']"
d1dc3209-0e89-47b9-9e37-3b12e7a49c83,"['Python', 'JavaScript', 'R', 'Java']"
33ffb172-4e09-427c-89ef-723d24c2c22b,"['JavaScript', 'R', 'HTML', 'CSS']"
052b7f9a-447e-46ac-ab4c-89c4ce5edd88,"['CSS', 'SQL', 'Python', 'Java']"
d6516d56-6353-49a9-817c-2a10fe09710d,['Java']
8a2683b4-90de-4fe1-ab32-68dc6ef623ed,['Python']
31bc2458-7f8f-4b56-b446-1252698a3f75,"['JavaScript', 'HTML', 'R', 'Machine Learning']"
3259c07c-137e-4d26-84be-44dea1bbd331,"['R', 'Java']"
772b90d6-e053-4696-9f28-612511e15a8f,"['Data Science', 'SQL', 'Machine Learning']"
df67eeaf-be45-4b7c-a931-23b48a4172af,"['Machine Learning', 'Java', 'Python', 'HTML', 'R']"
ffdc9202-a06e-4564-8508-15e55e40c5bc,['Machine Learning']
f351e9e9-b8c4-4b4e-829c-ee907806223c,"['R', 'JavaScript', 'Data Science', 'CSS']"
b9b953b5-bba6-4a67-8ea5-a49727091d45,"['Machine Learning', 'Java']"
e9592124-6a14-42b0-be88-10f3bc9eaad9,"['R', 'Python', 'CSS', 'HTML']"
9105df0a-2ee0-4ea7-94a5-58946a81cdf4,"['SQL', 'JavaScript', 'HTML', 'C++', 'Data Science']"
ea8e1f25-77a3-43d2-b7db-324e8f9246cb,"['C++', 'Data Science', 'Python', 'CSS', 'Machine Learning']"
800b9221-10ef-476d-89f6-b524b5c1a4f9,"['Python', 'JavaScript', 'HTML']"
a1a0b573-f916-4e59-8201-e9c1abaf201d,"['Data Science', 'Python', 'C++', 'JavaScript']"
151a03e9-e773-49c7-bbcf-84b58302a094,"['C++', 'SQL', 'Python', 'R', 'HTML']"
3d75e4f8-2044-4f7f-811e-18bb7b6e649d,"['SQL', 'C++']"
3a22f5a6-aaa0-469e-a56a-26b84a3c3d4f,"['CSS', 'Data Science', 'HTML', 'Python']"
3d82bfe8-4f65-4b19-8289-414827d8678e,"['Data Science', 'JavaScript', 'SQL']"
de9fd066-ecc5-4f2e-acb2-d2dd4834e9ad,"['R', 'C++', 'HTML', 'Data Science']"
1cdf1605-369d-4cba-b807-79476fb8d469,"['CSS', 'Python', 'HTML']"
e04fb3a6-7375-4dce-b8de-1a7bd41d63b7,['SQL']
52491d03-7af6-4f29-b5d5-b0e2bf0aecdd,"['R', 'SQL']"
fb347776-0ba8-43f3-9275-45c0aece489d,['R']
ad44f2a4-8360-4f57-948c-bc446e167a20,"['Python', 'Data Science', 'SQL']"
07dbcf47-bfc7-44c3-9d2e-346a7e40d4bb,"['HTML', 'Machine Learning']"
